age,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,shipping_type,previous_purchases,payment_method,frequency_of_purchases,subscription_status_Yes,discount_applied_Yes,Male
18,Sneakers,Footwear,97,Idaho,S,Red,Fall,4.2,2-Day Shipping,8,Credit Card,Annually,0,0,1
44,Handbag,Accessories,45,Ohio,S,Black,Winter,4.1,Free Shipping,34,Credit Card,Fortnightly,0,0,1
32,Blouse,Clothing,63,Iowa,XL,Black,Fall,4.1,Express,20,Venmo,Annually,0,0,1
34,Belt,Accessories,100,Michigan,L,Pink,Summer,4.6,2-Day Shipping,38,PayPal,Every 3 Months,0,0,1
67,Socks,Clothing,38,South Dakota,L,Blue,Spring,2.5,Store Pickup,35,Venmo,Quarterly,0,0,1
66,Blouse,Clothing,45,Nebraska,L,Green,Summer,3.0,Store Pickup,6,Debit Card,Annually,0,0,1
28,Jewelry,Accessories,91,California,M,Orange,Fall,3.8,Next Day Air,50,PayPal,Weekly,0,0,1
70,Shorts,Clothing,82,Nevada,M,Orange,Fall,4.1,Free Shipping,47,Venmo,Weekly,0,0,1
37,Boots,Footwear,48,Kansas,L,Magenta,Winter,3.3,Standard,23,PayPal,Quarterly,0,0,1
28,Coat,Outerwear,30,Ohio,M,Indigo,Spring,5.0,2-Day Shipping,13,Credit Card,Quarterly,0,0,1
43,T-shirt,Clothing,34,Vermont,S,Beige,Spring,3.8,Next Day Air,31,Debit Card,Monthly,0,0,1
37,Sweater,Clothing,68,Georgia,L,Green,Fall,3.3,Express,16,Debit Card,Every 3 Months,0,0,1
54,Sunglasses,Accessories,95,Maryland,M,Red,Winter,5.0,Express,40,Debit Card,Annually,0,0,1
50,Hat,Accessories,22,Connecticut,L,Beige,Spring,2.9,2-Day Shipping,45,PayPal,Quarterly,0,0,1
46,Gloves,Accessories,88,Washington,M,Green,Fall,2.5,Next Day Air,50,Venmo,Every 3 Months,0,0,1
60,Socks,Clothing,83,California,M,Orange,Summer,4.7,Standard,1,Bank Transfer,Quarterly,0,0,1
40,Handbag,Accessories,87,Montana,L,Cyan,Spring,2.9,2-Day Shipping,10,Cash,Every 3 Months,0,0,1
64,Coat,Outerwear,57,Idaho,M,Violet,Summer,3.7,Store Pickup,48,Credit Card,Every 3 Months,0,0,1
18,Coat,Outerwear,88,Pennsylvania,XL,Lavender,Summer,4.4,2-Day Shipping,38,Credit Card,Monthly,0,0,1
37,Pants,Clothing,20,Maine,L,Turquoise,Winter,2.9,Next Day Air,21,Debit Card,Annually,0,0,1
36,Belt,Accessories,39,Montana,L,Pink,Summer,3.6,Store Pickup,38,Venmo,Monthly,0,0,1
51,Sunglasses,Accessories,71,New Jersey,S,Beige,Spring,4.8,2-Day Shipping,31,Credit Card,Fortnightly,0,0,1
26,Hoodie,Clothing,73,Louisiana,L,Silver,Winter,4.7,Free Shipping,9,Debit Card,Fortnightly,0,0,1
68,Handbag,Accessories,63,Maine,M,Gold,Summer,2.6,Free Shipping,47,Cash,Weekly,0,0,1
27,Gloves,Accessories,78,Florida,L,Silver,Winter,3.4,Standard,8,Cash,Bi-Weekly,0,0,1
28,Skirt,Clothing,96,Missouri,L,Green,Fall,3.5,Next Day Air,30,Debit Card,Annually,0,0,1
49,Sunglasses,Accessories,81,North Dakota,M,Teal,Winter,3.4,2-Day Shipping,22,Bank Transfer,Quarterly,0,0,1
70,Dress,Clothing,95,Connecticut,S,Gold,Fall,5.0,2-Day Shipping,3,Bank Transfer,Quarterly,0,0,1
30,Gloves,Accessories,68,Virginia,M,Cyan,Spring,4.6,Standard,15,PayPal,Monthly,0,0,1
27,Sneakers,Footwear,28,Montana,L,Gold,Spring,4.8,2-Day Shipping,10,Bank Transfer,Every 3 Months,0,0,1
19,T-shirt,Clothing,30,Vermont,L,Violet,Summer,3.7,Free Shipping,19,Cash,Every 3 Months,0,0,1
64,Dress,Clothing,31,Georgia,M,Black,Summer,4.7,Next Day Air,36,Bank Transfer,Fortnightly,0,0,1
42,Handbag,Accessories,95,Virginia,XL,Brown,Winter,4.4,Express,12,Bank Transfer,Every 3 Months,0,0,1
69,Socks,Clothing,79,Vermont,M,Indigo,Winter,3.5,2-Day Shipping,49,Debit Card,Quarterly,0,0,1
28,Sneakers,Footwear,39,Montana,L,Yellow,Winter,3.8,Standard,7,Debit Card,Annually,0,0,1
47,Jacket,Outerwear,34,New Jersey,M,Purple,Summer,4.7,Next Day Air,28,Bank Transfer,Monthly,0,0,1
69,Hoodie,Clothing,28,Wyoming,L,White,Spring,3.1,Store Pickup,30,Credit Card,Annually,0,0,1
56,Sandals,Footwear,38,Maine,XL,Turquoise,Winter,5.0,Free Shipping,29,PayPal,Monthly,0,0,1
28,Shoes,Footwear,55,New Mexico,M,Olive,Spring,3.7,Free Shipping,9,Debit Card,Every 3 Months,0,0,1
50,Sandals,Footwear,31,Colorado,M,Beige,Winter,3.0,Next Day Air,27,Debit Card,Fortnightly,0,0,1
39,Coat,Outerwear,84,Connecticut,S,Lavender,Spring,4.5,Store Pickup,21,Venmo,Fortnightly,0,0,1
35,Gloves,Accessories,93,Maryland,L,White,Winter,4.7,Express,36,Credit Card,Monthly,0,0,1
59,Coat,Outerwear,28,Oregon,L,Brown,Winter,3.5,Free Shipping,19,Debit Card,Annually,0,0,1
44,Boots,Footwear,55,New York,M,Charcoal,Summer,4.4,2-Day Shipping,47,Cash,Weekly,0,0,1
66,Skirt,Clothing,63,Oklahoma,L,Maroon,Winter,2.6,Standard,38,Bank Transfer,Annually,0,0,1
20,Skirt,Clothing,94,Alabama,M,Red,Winter,4.2,2-Day Shipping,22,Venmo,Bi-Weekly,0,0,1
45,Pants,Clothing,36,North Dakota,M,Maroon,Fall,2.6,Express,29,Venmo,Bi-Weekly,0,0,1
49,Hat,Accessories,97,Nebraska,S,Teal,Spring,4.8,Free Shipping,42,Bank Transfer,Annually,0,0,1
60,Backpack,Accessories,63,Arizona,L,Orange,Summer,2.9,Store Pickup,47,PayPal,Every 3 Months,0,0,1
61,Scarf,Accessories,77,Illinois,S,Olive,Spring,4.3,2-Day Shipping,10,Credit Card,Bi-Weekly,0,0,1
36,Scarf,Accessories,53,South Carolina,XL,Olive,Fall,2.6,Store Pickup,10,Venmo,Monthly,0,0,1
33,Shirt,Clothing,77,Kansas,M,Beige,Spring,3.8,Next Day Air,1,PayPal,Every 3 Months,0,0,1
49,Boots,Footwear,79,Kansas,L,Green,Summer,4.2,Standard,7,Credit Card,Monthly,0,0,1
31,Coat,Outerwear,37,Idaho,M,Black,Summer,3.9,Store Pickup,10,Venmo,Fortnightly,0,0,1
19,Belt,Accessories,94,California,M,Green,Winter,3.1,Free Shipping,11,Credit Card,Weekly,0,0,1
39,Boots,Footwear,76,North Dakota,S,Violet,Fall,3.6,Store Pickup,5,Cash,Annually,0,0,1
66,Sneakers,Footwear,68,Georgia,S,Silver,Fall,4.0,Express,21,PayPal,Quarterly,0,0,1
25,Shirt,Clothing,65,Illinois,L,Maroon,Spring,3.4,Next Day Air,24,Bank Transfer,Quarterly,0,0,1
63,Blouse,Clothing,24,Delaware,M,Cyan,Summer,2.6,Standard,37,Credit Card,Fortnightly,0,0,1
56,Jacket,Outerwear,31,Connecticut,L,Teal,Summer,4.5,Express,22,Venmo,Every 3 Months,0,0,1
20,Skirt,Clothing,89,Tennessee,M,Olive,Fall,4.9,Standard,16,Debit Card,Fortnightly,0,0,1
58,Socks,Clothing,49,Maryland,M,Red,Summer,4.4,2-Day Shipping,44,PayPal,Monthly,0,0,1
34,Sandals,Footwear,92,Rhode Island,XL,Lavender,Fall,3.5,Express,14,Venmo,Bi-Weekly,0,0,1
28,T-shirt,Clothing,32,New York,S,Orange,Winter,3.3,Express,23,Bank Transfer,Every 3 Months,0,0,1
22,Jacket,Outerwear,67,New Mexico,L,Brown,Winter,3.1,Standard,46,Debit Card,Fortnightly,0,0,1
37,Belt,Accessories,64,California,S,Gray,Fall,4.2,Express,46,Cash,Every 3 Months,0,0,1
54,Shoes,Footwear,84,Maine,M,Orange,Spring,4.9,Next Day Air,16,PayPal,Every 3 Months,0,0,1
65,Blouse,Clothing,34,New York,M,Orange,Fall,3.9,Standard,40,Credit Card,Every 3 Months,0,0,1
57,Shoes,Footwear,26,Hawaii,M,Turquoise,Winter,4.2,Free Shipping,21,Cash,Annually,0,0,1
38,Sweater,Clothing,50,New Hampshire,S,Cyan,Fall,4.9,Store Pickup,25,PayPal,Bi-Weekly,0,0,1
70,Boots,Footwear,46,Nebraska,M,Yellow,Fall,2.8,Store Pickup,25,Bank Transfer,Quarterly,0,0,1
56,Handbag,Accessories,71,Montana,M,White,Fall,4.1,Standard,25,Debit Card,Every 3 Months,0,0,1
56,Blouse,Clothing,78,Wisconsin,M,Blue,Summer,4.8,Next Day Air,27,Venmo,Monthly,0,0,1
22,Skirt,Clothing,35,Tennessee,S,Purple,Winter,4.1,Next Day Air,12,Cash,Monthly,0,0,1
57,Backpack,Accessories,58,Montana,M,Gray,Summer,3.0,Free Shipping,27,Debit Card,Quarterly,0,0,1
53,Shirt,Clothing,67,Michigan,L,Cyan,Fall,4.2,2-Day Shipping,40,Credit Card,Bi-Weekly,0,0,1
53,Sweater,Clothing,93,Texas,L,Pink,Spring,3.8,Standard,38,Credit Card,Quarterly,0,0,1
19,Scarf,Accessories,81,Pennsylvania,S,Gold,Spring,3.3,2-Day Shipping,44,Bank Transfer,Every 3 Months,0,0,1
49,Handbag,Accessories,80,New York,L,Silver,Fall,4.7,2-Day Shipping,27,Venmo,Every 3 Months,0,0,1
44,Scarf,Accessories,64,Alabama,M,Gray,Spring,4.3,2-Day Shipping,30,Credit Card,Every 3 Months,0,0,1
27,Jeans,Clothing,41,Virginia,M,Brown,Fall,2.7,Standard,24,Credit Card,Monthly,0,0,1
60,Socks,Clothing,79,Pennsylvania,XL,Pink,Winter,4.2,Express,38,Cash,Bi-Weekly,0,0,1
62,Sunglasses,Accessories,60,Mississippi,L,Maroon,Winter,4.2,Free Shipping,4,PayPal,Quarterly,0,0,1
52,Sneakers,Footwear,91,Wyoming,S,Peach,Winter,2.5,Next Day Air,32,Venmo,Monthly,0,0,1
30,Shoes,Footwear,66,New Mexico,L,Brown,Winter,3.6,Express,32,Credit Card,Fortnightly,0,0,1
66,Socks,Clothing,85,North Dakota,L,Green,Winter,3.4,Standard,28,Bank Transfer,Bi-Weekly,0,0,1
29,Sunglasses,Accessories,38,New Jersey,M,Lavender,Summer,3.3,Standard,6,Debit Card,Every 3 Months,0,0,1
24,Sweater,Clothing,23,Vermont,M,Cyan,Winter,4.6,Standard,24,PayPal,Monthly,0,0,1
51,Shoes,Footwear,71,Alaska,M,Black,Spring,3.9,Store Pickup,38,Venmo,Weekly,0,0,1
67,Socks,Clothing,25,Indiana,M,Charcoal,Winter,3.7,Next Day Air,28,Debit Card,Annually,0,0,1
50,Boots,Footwear,39,Alabama,XL,Silver,Spring,3.1,Express,9,PayPal,Fortnightly,0,0,1
37,Hoodie,Clothing,20,Michigan,M,Gray,Spring,4.9,Express,21,Debit Card,Every 3 Months,0,0,1
69,Gloves,Accessories,73,Washington,L,Peach,Winter,4.7,Standard,31,Debit Card,Monthly,0,0,1
60,Backpack,Accessories,63,Virginia,L,Peach,Fall,2.9,Next Day Air,18,Credit Card,Quarterly,0,0,1
21,Gloves,Accessories,94,Tennessee,XL,Cyan,Spring,4.1,Express,5,Cash,Weekly,0,0,1
44,Blouse,Clothing,94,South Dakota,L,Magenta,Fall,4.0,Next Day Air,22,Cash,Annually,0,0,1
26,Scarf,Accessories,71,New Hampshire,L,Teal,Summer,2.7,Store Pickup,37,PayPal,Bi-Weekly,0,0,1
40,Hat,Accessories,77,South Dakota,M,Peach,Spring,4.0,2-Day Shipping,22,Debit Card,Monthly,0,0,1
41,Scarf,Accessories,66,Pennsylvania,M,Black,Fall,2.5,Next Day Air,36,PayPal,Fortnightly,0,0,1
62,Sandals,Footwear,23,Wisconsin,M,Teal,Summer,4.5,Free Shipping,23,PayPal,Annually,0,0,1
39,Sweater,Clothing,60,California,M,Turquoise,Spring,3.9,Express,44,Debit Card,Weekly,0,0,1
53,Backpack,Accessories,72,Rhode Island,L,Gold,Spring,4.9,2-Day Shipping,25,Bank Transfer,Annually,0,0,1
24,Blouse,Clothing,35,Alabama,L,Green,Winter,3.3,2-Day Shipping,40,PayPal,Quarterly,0,0,1
41,Scarf,Accessories,31,Oklahoma,M,Brown,Fall,3.8,Express,12,PayPal,Weekly,0,0,1
19,Socks,Clothing,33,Illinois,L,Blue,Summer,2.9,Standard,14,Venmo,Monthly,0,0,1
36,Hat,Accessories,95,Tennessee,M,Gold,Summer,4.0,2-Day Shipping,14,Debit Card,Monthly,0,0,1
21,Dress,Clothing,68,Alabama,M,Peach,Fall,4.1,Store Pickup,10,Debit Card,Annually,0,0,1
25,Coat,Outerwear,87,Kansas,M,Violet,Spring,3.1,Store Pickup,17,Bank Transfer,Every 3 Months,0,0,1
65,Shirt,Clothing,64,Arizona,XL,Yellow,Winter,4.6,Express,24,Debit Card,Fortnightly,0,0,1
42,Shirt,Clothing,74,Michigan,M,Black,Winter,4.6,Next Day Air,31,Bank Transfer,Quarterly,0,0,1
40,Jeans,Clothing,62,Missouri,L,Silver,Spring,2.6,2-Day Shipping,36,Cash,Annually,0,0,1
58,Socks,Clothing,97,Louisiana,M,Brown,Winter,5.0,2-Day Shipping,38,PayPal,Every 3 Months,0,0,1
40,Sandals,Footwear,47,Connecticut,L,Peach,Fall,2.9,2-Day Shipping,23,Debit Card,Fortnightly,0,0,1
62,Blouse,Clothing,83,Connecticut,M,Cyan,Winter,3.5,2-Day Shipping,47,PayPal,Bi-Weekly,0,0,1
38,Shirt,Clothing,82,Oregon,M,Olive,Spring,3.7,2-Day Shipping,20,Venmo,Weekly,0,0,1
37,Sunglasses,Accessories,26,West Virginia,L,Black,Fall,2.9,Store Pickup,41,Venmo,Monthly,0,0,1
65,Jacket,Outerwear,81,Florida,M,Orange,Winter,4.3,Free Shipping,44,Bank Transfer,Fortnightly,0,0,1
55,Dress,Clothing,44,New Hampshire,L,Beige,Spring,3.2,Store Pickup,31,Cash,Monthly,0,0,1
43,Sunglasses,Accessories,88,Oregon,M,Peach,Winter,4.2,Next Day Air,11,Credit Card,Bi-Weekly,0,0,1
43,Boots,Footwear,76,Oregon,M,Pink,Winter,4.2,Standard,25,PayPal,Bi-Weekly,0,0,1
45,Scarf,Accessories,89,Utah,M,Brown,Winter,3.8,Free Shipping,31,Cash,Weekly,0,0,1
64,Shorts,Clothing,22,Missouri,M,Magenta,Fall,4.4,Standard,40,Debit Card,Weekly,0,0,1
28,Shorts,Clothing,33,West Virginia,L,Cyan,Winter,3.1,2-Day Shipping,23,Credit Card,Bi-Weekly,0,0,1
69,Jeans,Clothing,97,California,XL,Silver,Fall,5.0,Standard,5,Debit Card,Quarterly,0,0,1
54,Scarf,Accessories,57,California,M,Indigo,Winter,4.7,Standard,26,PayPal,Weekly,0,0,1
52,Shorts,Clothing,38,Illinois,M,Beige,Summer,3.0,Express,11,Credit Card,Bi-Weekly,0,0,1
23,Sneakers,Footwear,55,Hawaii,XL,Black,Fall,4.2,Next Day Air,44,Debit Card,Every 3 Months,0,0,1
26,Jewelry,Accessories,37,Washington,L,Yellow,Spring,3.0,Store Pickup,47,Cash,Every 3 Months,0,0,1
48,Shoes,Footwear,43,Wisconsin,M,Maroon,Summer,3.7,Free Shipping,46,PayPal,Monthly,0,0,1
49,Hoodie,Clothing,96,Virginia,M,Cyan,Summer,2.7,Free Shipping,35,Cash,Every 3 Months,0,0,1
53,Jacket,Outerwear,51,Oregon,M,Pink,Winter,4.3,2-Day Shipping,8,Bank Transfer,Bi-Weekly,0,0,1
69,Shorts,Clothing,95,Pennsylvania,XL,Violet,Fall,2.7,2-Day Shipping,30,Bank Transfer,Weekly,0,0,1
26,Socks,Clothing,26,Virginia,M,Lavender,Summer,3.7,Next Day Air,14,Credit Card,Bi-Weekly,0,0,1
21,Coat,Outerwear,34,Hawaii,XL,Lavender,Fall,4.3,Standard,30,Bank Transfer,Weekly,0,0,1
59,Sandals,Footwear,83,Nebraska,S,Black,Summer,4.0,Next Day Air,26,Credit Card,Every 3 Months,0,0,1
21,Backpack,Accessories,24,Alaska,M,Olive,Fall,3.3,Standard,32,Venmo,Fortnightly,0,0,1
22,Pants,Clothing,69,Michigan,S,Indigo,Fall,4.0,Next Day Air,47,Cash,Every 3 Months,0,0,1
26,Sweater,Clothing,40,North Carolina,M,Blue,Fall,2.7,Next Day Air,11,Credit Card,Every 3 Months,0,0,1
41,Jacket,Outerwear,87,North Carolina,S,Green,Winter,4.2,Free Shipping,28,PayPal,Annually,0,0,1
37,Sneakers,Footwear,46,Minnesota,L,Pink,Spring,4.6,Standard,2,Debit Card,Every 3 Months,0,0,1
30,Jewelry,Accessories,82,Georgia,M,Peach,Winter,4.8,Store Pickup,45,Credit Card,Weekly,0,0,1
49,Backpack,Accessories,81,West Virginia,M,Purple,Summer,2.8,Free Shipping,7,Credit Card,Every 3 Months,0,0,1
49,Jewelry,Accessories,57,Delaware,M,Peach,Winter,4.5,Next Day Air,28,Bank Transfer,Bi-Weekly,0,0,1
58,Shoes,Footwear,49,North Dakota,S,Olive,Summer,3.0,2-Day Shipping,34,Bank Transfer,Quarterly,0,0,1
70,Jacket,Outerwear,42,Florida,M,Olive,Fall,4.6,Free Shipping,26,Debit Card,Every 3 Months,0,0,1
27,Jacket,Outerwear,26,Oregon,M,Purple,Spring,3.3,Standard,45,Cash,Quarterly,0,0,1
65,T-shirt,Clothing,38,Idaho,M,Violet,Spring,4.4,Next Day Air,34,Debit Card,Annually,0,0,1
57,Sneakers,Footwear,57,Virginia,XL,Maroon,Summer,4.4,Standard,47,Credit Card,Fortnightly,0,0,1
20,Jacket,Outerwear,100,North Dakota,XL,White,Summer,4.3,Express,42,Cash,Quarterly,0,0,1
34,Hoodie,Clothing,73,Alabama,S,Olive,Fall,3.4,Express,27,Bank Transfer,Every 3 Months,0,0,1
59,Jacket,Outerwear,66,Hawaii,M,Peach,Winter,2.8,Store Pickup,43,Venmo,Monthly,0,0,1
54,T-shirt,Clothing,73,Oregon,M,Blue,Spring,3.4,Standard,16,Cash,Bi-Weekly,0,0,1
36,Gloves,Accessories,45,Utah,M,Brown,Spring,5.0,Store Pickup,40,Credit Card,Monthly,0,0,1
21,Sneakers,Footwear,27,Hawaii,S,Black,Fall,4.5,Free Shipping,29,Cash,Bi-Weekly,0,0,1
52,T-shirt,Clothing,24,Connecticut,M,Yellow,Fall,2.7,Store Pickup,38,Credit Card,Quarterly,0,0,1
43,Sneakers,Footwear,59,Wyoming,XL,Magenta,Winter,3.4,Store Pickup,34,Credit Card,Weekly,0,0,1
32,Jeans,Clothing,20,Delaware,S,Cyan,Winter,3.4,Express,30,Venmo,Weekly,0,0,1
55,Handbag,Accessories,44,Arkansas,M,Maroon,Summer,2.8,Standard,45,Bank Transfer,Annually,0,0,1
31,Socks,Clothing,90,Indiana,M,Red,Spring,4.7,Standard,47,Bank Transfer,Annually,0,0,1
45,Jewelry,Accessories,36,California,M,Black,Fall,4.7,Free Shipping,5,Credit Card,Monthly,0,0,1
53,Blouse,Clothing,95,Wyoming,L,Violet,Winter,4.7,Free Shipping,50,Debit Card,Bi-Weekly,0,0,1
24,Backpack,Accessories,30,South Dakota,M,Green,Spring,3.4,2-Day Shipping,24,Bank Transfer,Bi-Weekly,0,0,1
47,Scarf,Accessories,65,West Virginia,S,Gold,Fall,3.7,Express,15,Debit Card,Bi-Weekly,0,0,1
63,Scarf,Accessories,96,Tennessee,M,Brown,Summer,4.1,Store Pickup,50,Cash,Weekly,0,0,1
38,Shirt,Clothing,65,Alaska,L,Peach,Spring,2.9,2-Day Shipping,7,Credit Card,Monthly,0,0,1
59,Pants,Clothing,47,South Dakota,L,Peach,Fall,3.2,Store Pickup,10,Venmo,Fortnightly,0,0,1
54,Hat,Accessories,25,Tennessee,S,Violet,Fall,3.0,Free Shipping,38,PayPal,Bi-Weekly,0,0,1
26,Coat,Outerwear,56,Alabama,S,Violet,Fall,4.1,Express,31,Venmo,Fortnightly,0,0,1
68,T-shirt,Clothing,76,North Carolina,M,Magenta,Fall,4.5,Standard,7,Venmo,Quarterly,0,0,1
41,Socks,Clothing,60,Oklahoma,M,Purple,Fall,3.4,Store Pickup,27,Venmo,Monthly,0,0,1
68,Shirt,Clothing,67,New York,L,Purple,Winter,4.1,Express,45,Bank Transfer,Every 3 Months,0,0,1
21,Sweater,Clothing,95,Iowa,XL,Cyan,Spring,4.6,Store Pickup,13,Cash,Annually,0,0,1
32,Gloves,Accessories,72,Alaska,M,Magenta,Winter,4.6,Express,33,Venmo,Annually,0,0,1
20,Belt,Accessories,98,Alaska,L,Lavender,Spring,3.4,Express,25,Cash,Every 3 Months,0,0,1
59,Jeans,Clothing,83,Nebraska,M,Green,Winter,3.3,2-Day Shipping,5,PayPal,Monthly,0,0,1
53,Handbag,Accessories,37,Delaware,M,Maroon,Fall,3.6,2-Day Shipping,23,Cash,Quarterly,0,0,1
66,T-shirt,Clothing,85,Texas,L,Turquoise,Fall,4.6,Free Shipping,17,Bank Transfer,Weekly,0,0,1
47,Socks,Clothing,36,Missouri,L,Violet,Fall,4.3,2-Day Shipping,14,Cash,Weekly,0,0,1
58,Jeans,Clothing,36,Maine,S,Lavender,Winter,4.0,Store Pickup,28,Credit Card,Annually,0,0,1
28,Scarf,Accessories,86,Pennsylvania,L,Red,Summer,4.8,Next Day Air,19,Credit Card,Weekly,0,0,1
68,Pants,Clothing,99,Missouri,XL,Orange,Spring,4.3,Standard,31,Bank Transfer,Bi-Weekly,0,0,1
60,Blouse,Clothing,21,Mississippi,XL,Indigo,Summer,3.3,Standard,25,Cash,Bi-Weekly,0,0,1
47,Jacket,Outerwear,84,Hawaii,L,Teal,Winter,2.8,Express,4,Cash,Bi-Weekly,0,0,1
18,Sandals,Footwear,63,Texas,M,Brown,Spring,4.4,Free Shipping,20,Bank Transfer,Weekly,0,0,1
32,Shorts,Clothing,84,South Dakota,S,Pink,Summer,3.7,Express,37,Cash,Annually,0,0,1
27,Shorts,Clothing,72,New Jersey,M,Lavender,Spring,3.6,Express,28,Credit Card,Annually,0,0,1
65,Skirt,Clothing,21,Connecticut,L,Cyan,Winter,3.7,2-Day Shipping,6,Venmo,Weekly,0,0,1
68,Sandals,Footwear,92,Maryland,M,Yellow,Fall,5.0,Standard,27,PayPal,Annually,0,0,1
55,Blouse,Clothing,72,Arizona,XL,Pink,Fall,2.7,Next Day Air,29,Credit Card,Fortnightly,0,0,1
30,Sandals,Footwear,83,Oklahoma,M,Gray,Spring,4.3,Store Pickup,1,Cash,Annually,0,0,1
24,Shirt,Clothing,73,Utah,M,Peach,Summer,4.1,Standard,31,Credit Card,Annually,0,0,1
57,Socks,Clothing,98,Arkansas,M,Red,Winter,2.6,Next Day Air,28,Cash,Quarterly,0,0,1
23,T-shirt,Clothing,76,North Carolina,M,Olive,Fall,3.2,Store Pickup,19,Bank Transfer,Quarterly,0,0,1
69,Dress,Clothing,43,California,S,Lavender,Summer,3.5,Next Day Air,36,Venmo,Monthly,0,0,1
60,Hat,Accessories,60,Colorado,M,Turquoise,Summer,3.7,Next Day Air,28,Cash,Monthly,0,0,1
25,Gloves,Accessories,40,California,L,Turquoise,Spring,3.8,2-Day Shipping,29,PayPal,Weekly,0,0,1
18,Socks,Clothing,93,Vermont,S,Maroon,Winter,4.8,2-Day Shipping,9,Bank Transfer,Every 3 Months,0,0,1
37,Dress,Clothing,98,Kansas,S,Olive,Fall,4.2,Standard,26,Credit Card,Every 3 Months,0,0,1
61,Socks,Clothing,91,Ohio,XL,Maroon,Summer,2.9,Next Day Air,7,Credit Card,Fortnightly,0,0,1
41,Belt,Accessories,92,New Jersey,XL,Cyan,Fall,2.9,Free Shipping,35,Debit Card,Weekly,0,0,1
69,Handbag,Accessories,87,Arizona,S,Peach,Winter,4.8,Next Day Air,46,Credit Card,Every 3 Months,0,0,1
32,Skirt,Clothing,96,Arizona,S,Teal,Fall,2.9,Standard,8,Debit Card,Monthly,0,0,1
60,Hoodie,Clothing,97,New Hampshire,M,Green,Summer,4.8,2-Day Shipping,50,Cash,Every 3 Months,0,0,1
43,Blouse,Clothing,55,Louisiana,M,Beige,Spring,4.6,2-Day Shipping,37,Bank Transfer,Annually,0,0,1
61,Jeans,Clothing,58,Texas,L,Magenta,Spring,4.4,Store Pickup,6,Credit Card,Fortnightly,0,0,1
57,Boots,Footwear,21,Montana,L,Violet,Spring,3.0,Next Day Air,16,PayPal,Bi-Weekly,0,0,1
56,Handbag,Accessories,82,New Hampshire,XL,Charcoal,Summer,4.4,Express,30,PayPal,Monthly,0,0,1
66,Coat,Outerwear,34,South Dakota,M,Green,Winter,3.9,Express,50,Venmo,Quarterly,0,0,1
52,Blouse,Clothing,78,Montana,M,Gray,Spring,4.0,Free Shipping,5,Cash,Every 3 Months,0,0,1
63,Handbag,Accessories,47,North Carolina,M,Magenta,Spring,2.5,Express,15,Bank Transfer,Monthly,0,0,1
50,Sunglasses,Accessories,96,South Dakota,S,Silver,Summer,4.1,Next Day Air,34,Bank Transfer,Bi-Weekly,0,0,1
21,Socks,Clothing,23,Maine,S,Beige,Fall,4.8,2-Day Shipping,6,Venmo,Every 3 Months,0,0,1
42,Shoes,Footwear,27,Oklahoma,S,Peach,Winter,2.6,Store Pickup,26,Debit Card,Annually,0,0,1
40,Backpack,Accessories,37,Nebraska,XL,Orange,Spring,3.1,Free Shipping,34,Credit Card,Every 3 Months,0,0,1
67,Scarf,Accessories,79,Illinois,S,Yellow,Summer,3.2,Store Pickup,37,Credit Card,Weekly,0,0,1
35,Backpack,Accessories,40,Colorado,M,Violet,Summer,4.2,Standard,28,Bank Transfer,Annually,0,0,1
18,Coat,Outerwear,39,Massachusetts,S,Green,Fall,2.6,Next Day Air,38,Cash,Fortnightly,0,0,1
52,Hoodie,Clothing,73,Louisiana,L,Pink,Summer,3.1,Next Day Air,2,Cash,Quarterly,0,0,1
59,Gloves,Accessories,84,Massachusetts,M,Violet,Fall,2.9,Store Pickup,32,Cash,Bi-Weekly,0,0,1
49,Shorts,Clothing,94,West Virginia,M,Violet,Fall,4.6,Free Shipping,30,Venmo,Bi-Weekly,0,0,1
46,Skirt,Clothing,47,Idaho,L,Pink,Spring,4.1,Standard,17,PayPal,Every 3 Months,0,0,1
69,Boots,Footwear,77,Ohio,M,Violet,Summer,2.5,Store Pickup,5,Debit Card,Bi-Weekly,0,0,1
56,Shorts,Clothing,94,Rhode Island,M,Turquoise,Winter,4.0,Store Pickup,31,Cash,Bi-Weekly,0,0,1
27,Handbag,Accessories,75,Illinois,M,Cyan,Summer,3.5,Express,43,PayPal,Quarterly,0,0,1
57,Dress,Clothing,82,New York,XL,Orange,Spring,4.4,Free Shipping,19,Venmo,Annually,0,0,1
58,Shoes,Footwear,36,Louisiana,M,Cyan,Fall,2.9,Store Pickup,32,Credit Card,Every 3 Months,0,0,1
23,Sneakers,Footwear,90,California,XL,Indigo,Spring,3.1,2-Day Shipping,5,Debit Card,Bi-Weekly,0,0,1
19,Socks,Clothing,48,Washington,M,Black,Spring,4.4,Free Shipping,9,Bank Transfer,Quarterly,0,0,1
40,Jacket,Outerwear,42,South Dakota,L,Purple,Winter,4.4,Standard,48,Credit Card,Weekly,0,0,1
54,Backpack,Accessories,33,Idaho,M,Cyan,Summer,2.7,Store Pickup,1,PayPal,Quarterly,0,0,1
50,Socks,Clothing,63,North Dakota,M,Green,Summer,4.9,Free Shipping,20,Credit Card,Monthly,0,0,1
69,Handbag,Accessories,53,Washington,L,Teal,Winter,3.5,2-Day Shipping,42,Cash,Annually,0,0,1
